artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Guess Who,These Eyes - Remastered,291jfQK5C4tNrLUJyMARNl,26.0,0.544,0.459,7.0,-8.784,1.0,0.0253,0.127,0.0,0.119,0.751,96.326
Tommy James,Crimson And Clover,4trhHl9s0gsBsm2FLPll03,0.0,0.449,0.698,11.0,-6.791,1.0,0.0655,0.125,0.163,0.178,0.624,83.18
The Young Rascals,Groovin' - Single Version,3aSNNi8Xp5WGv7EcQNM7RW,26.0,0.592,0.595,5.0,-4.517,0.0,0.0297,0.51,0.0,0.106,0.58,106.646
Sly & The Family Stone,Hot Fun in the Summertime,4t6NQkpUmvpvLDCkl3XuwA,49.0,0.656,0.65,0.0,-11.643,1.0,0.0575,0.634,0.0148,0.161,0.931,146.268
The Youngbloods,Get Together,4qxsM71CUQmCD5eRIJIqpy,39.0,0.497,0.416,2.0,-15.925,1.0,0.0268,0.548,0.065,0.0846,0.59,103.317
The Doors,"Hello, I Love You",3bWGaqVeYKMlLss40mPgNn,62.0,0.597,0.554,11.0,-14.144,0.0,0.0425,0.029,0.0,0.0766,0.963,117.835
The Turtles,Happy Together,1JO1xLtVc8mWhIoE3YaCL0,74.0,0.584,0.367,6.0,-9.638,0.0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175
The 5th Dimension,Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered],0HZlND4giwzgolBpaNIRGV,55.0,0.293,0.74,7.0,-6.098,1.0,0.0399,0.446,0.00151,0.0998,0.516,118.23
Marvin Gaye,Let's Get It On,0jHkgTtTaqg5LNCiYDQPUB,62.0,0.55,0.611,3.0,-10.657,1.0,0.0443,0.0392,0.0,0.0631,0.626,168.512
Stevie Wonder,"Yester-Me, Yester-You, Yesterday",1oDUsoyto2Yu6hBFxVyMqw,0.0,0.321,0.482,11.0,-5.955,1.0,0.0303,0.0137,0.0,0.0693,0.615,201.758
The Cowsills,"The Rain, The Park & Other Things - Single Version",0sOoGrE5PY5EBDQnR7Yysu,40.0,0.282,0.699,11.0,-9.433,1.0,0.0468,0.722,0.00369,0.493,0.543,63.593
Led Zeppelin,All My Love - 1990 Remaster,6lrh9jZ1xoMwoErgPSj2rY,63.0,0.599,0.744,7.0,-8.72,1.0,0.0316,0.131,0.00275,0.0795,0.723,91.259
Aerosmith,Train Kept a Rollin',664NjRsLgSJtqX8VM0Ghh1,50.0,0.359,0.854,11.0,-9.799,0.0,0.0418,0.00194,0.00767,0.841,0.472,99.414
Bad Company,Shooting Star (Remastered Album Version),3o3HURR06RatkEIE2Kcsht,1.0,0.548,0.642,9.0,-7.998,1.0,0.029,0.109,2.56e-06,0.046,0.599,83.567
"Crosby, Stills, Nash & Young",Carry On,4bjvLvKovcWqZwDbXT5QQX,58.0,0.463,0.495,1.0,-12.203,1.0,0.041,0.059,1.25e-06,0.271,0.532,118.505
Elton John,Goodbye Yellow Brick Road,5MDgUvbBUi1nu1yt11mzH6,0.0,0.541,0.432,5.0,-8.076,1.0,0.0299,0.504,0.000261,0.225,0.415,121.007
Foreigner,Hot Blooded,6xMHglHoafdDFGXS6qfwSH,61.0,0.705,0.806,0.0,-4.83,1.0,0.0814,0.229,0.0,0.0676,0.763,117.945
Prince,Let's Go Crazy,29jLxTAZZwJPIpnHITiybK,24.0,0.309,0.93,11.0,-6.399,1.0,0.125,0.0192,0.0022,0.106,0.376,195.815
Eagles,Desperado - 2013 Remaster,7t5G1WOeZAf3H8IiSzE4uW,43.0,0.228,0.224,7.0,-12.749,1.0,0.0311,0.946,0.000222,0.273,0.18,60.3
The Beatles,Eight Days A Week - Remastered 2009,1Dg4dFJr3HW7sbA7vPejre,65.0,0.652,0.583,9.0,-7.811,1.0,0.038,0.412,0.0,0.119,0.744,138.134
Steely Dan,Reelin' In The Years,1I7zHEdDx8Ny5RxzYPqsU2,71.0,0.52,0.759,2.0,-9.92,1.0,0.0363,0.115,0.0,0.109,0.706,135.347
Bee Gees,Lonely Days - Remastered Version,1CyCmgz0gm4AjvLE7JUYRm,0.0,0.3,0.409,10.0,-7.323,1.0,0.0336,0.645,0.000155,0.402,0.304,78.074
The Police,Can't Stand Losing You - Remastered 2003,6l5XnGdX73q4zuniAQgKYC,26.0,0.736,0.793,2.0,-5.305,0.0,0.29,0.0633,0.00079,0.0531,0.912,141.959
Simple Minds,Don't You (Forget About Me),0OzwLNVnzfG43IyQB2RMPH,5.0,0.669,0.697,2.0,-10.091,1.0,0.0274,0.141,0.0142,0.328,0.696,111.1
Crowded House,Don't Dream It's Over,4rr67zXmEYf9ykLigeEsbv,23.0,0.439,0.422,8.0,-17.227,1.0,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833
John Mellencamp,I Need A Lover,5ho8fuTb1GIvakAGy0ZbWD,26.0,0.418,0.799,6.0,-8.303,1.0,0.077,0.00213,0.00502,0.387,0.798,125.594
The Fixx,One Thing Leads To Another,6PF9OvMNlndPgJ4ArsJCq3,0.0,0.785,0.948,5.0,-6.681,0.0,0.0477,0.185,0.0143,0.156,0.967,136.811
Squeeze,Tempted,0JiEGVMAF8wzdnmXVNxELS,0.0,0.725,0.446,6.0,-10.107,0.0,0.0266,0.119,0.000169,0.0918,0.576,93.76
Simply Red,Holding Back The Years,5q04ftJMH7VjaKEbNUz18u,1.0,0.696,0.514,10.0,-7.899,0.0,0.0252,0.654,4.31e-06,0.318,0.682,87.159
Rod Stewart,Maggie May,2sKDXzkpDYJZCP810LQ1Sg,0.0,0.598,0.659,2.0,-7.663,1.0,0.0378,0.508,0.0638,0.11,0.546,129.462
The Beatles,In My Life - Remastered 2009,3KfbEIOC7YIv90FIfNSZpo,73.0,0.688,0.435,9.0,-11.359,1.0,0.0323,0.449,0.0,0.113,0.435,103.239
Billy Squier,In The Dark,6O9lWxS5X8htEKFIwzFF7T,0.0,0.582,0.657,4.0,-10.848,0.0,0.0289,0.109,7.65e-05,0.689,0.579,112.328
U2,Mysterious Ways,50JK22El2PTIzZBU2liLDI,62.0,0.674,0.659,8.0,-8.049,1.0,0.0277,0.00156,0.00765,0.108,0.697,99.768
Dire Straits,Money for Nothing,4yqtwO7MQIIXqoiRBPHAgR,62.0,0.667,0.655,2.0,-9.339,0.0,0.0367,0.0491,0.000894,0.0641,0.657,134.212
Billy Joel,Scenes from an Italian Restaurant,4pYVwcwdWc0SaBeGpUbaja,0.0,0.437,0.899,5.0,-6.392,1.0,0.093,0.381,0.000796,0.131,0.432,97.94
Foghat,Slow Ride - Live Version,4fG5viBmXibOWwN119zORo,18.0,0.324,0.897,5.0,-10.134,1.0,0.0788,0.0002,0.158,0.963,0.39,115.168
Van Morrison,Brown Eyed Girl,4XP7yeRNVAR3sAmgK0ZX9k,2.0,0.491,0.583,7.0,-10.964,1.0,0.0376,0.182,0.0,0.407,0.907,150.572
The Hollies,Long Cool Woman (In a Black Dress),73kgeinD9RMBp6r6yqUA6w,27.0,0.761,0.788,4.0,-11.672,1.0,0.0596,0.44,0.00531,0.341,0.768,138.902
Cream,White Room,7g6j2SGvsvcUi6OLD9Qe1o,33.0,0.55,0.605,0.0,-12.7,1.0,0.0297,0.168,0.00573,0.0562,0.497,109.823
Manfred Mann's Earth Band,Blinded By The Light,6V1bLBjSgfpRfzYHiWvg3B,2.0,0.456,0.681,5.0,-10.028,1.0,0.0639,0.283,0.000191,0.0845,0.536,142.18
Dave Mason,"Feelin' Alright - Live at Universal Amphitheater, Los Angeles, CA - 1975",1EpNicLvl0fmssAOAxBIfW,25.0,0.586,0.886,0.0,-8.779,1.0,0.0496,0.035,0.00178,0.103,0.834,106.536
The Beatles,Something - Remastered 2009,0pNeVovbiZHkulpGeOx1Gj,71.0,0.396,0.338,0.0,-10.872,1.0,0.0304,0.198,2.62e-06,0.138,0.377,133.522
The Edgar Winter Group,Free Ride,4DhbiXEuV7JxSR0wuqetTa,59.0,0.674,0.686,2.0,-11.927,1.0,0.0597,0.29,0.00322,0.189,0.814,124.204
Flo & Eddie,Keep It Warm,0LoMT7TGL2p2n1TFx1cNRT,42.0,0.707,0.405,0.0,-9.044,1.0,0.0261,0.327,0.0,0.144,0.518,106.638
Gary Wright,Dream Weaver,74DrA5fFoGSy4xgkZarZtP,56.0,0.266,0.389,4.0,-13.682,1.0,0.0305,0.244,1.42e-06,0.0688,0.148,140.243
Grand Funk Railroad,Some Kind Of Wonderful,6LnjelBSl5xYpdfhfFTJbX,48.0,0.846,0.721,2.0,-5.248,1.0,0.0494,0.163,0.0,0.194,0.637,121.42
The J. Geils Band,Centerfold,1ynmMEK1fkyiZ6Z6F3ThEt,71.0,0.653,0.677,0.0,-12.244,1.0,0.0396,0.249,0.0,0.403,0.888,114.37
Creedence Clearwater Revival,Fortunate Son,3yI282DoIJyERd0vGukMoB,22.0,0.643,0.669,0.0,-7.485,1.0,0.0398,0.208,0.00664,0.151,0.609,132.709
Chuck Berry,Johnny B. Goode,4GHF75LwRT2Hsv9z3ZXpM8,8.0,0.533,0.871,10.0,-6.085,1.0,0.0656,0.759,0.000186,0.337,0.97,167.841
Little Richard,Long Tall Sally (The Thing),6qb0O5HW7H4q6R0AbP38Ko,1.0,0.474,0.598,5.0,-5.023,1.0,0.0973,0.768,0.0,0.0841,0.917,184.484
The Allman Brothers Band,Midnight Rider,5RfhUFcQBeonzqLRhU8gvK,3.0,0.395,0.535,7.0,-9.562,1.0,0.033,0.214,0.0167,0.196,0.679,189.139
The Black Keys,Tighten Up,2I3CLotxmAz4SgJDU9yFjl,49.0,0.459,0.708,6.0,-6.167,0.0,0.0681,0.00142,4.44e-06,0.485,0.583,108.952
Jake Bugg,Lightning Bolt,5s9sZ2i76iAZeFt5f9uUKP,8.0,0.561,0.846,9.0,-4.48,1.0,0.0867,0.0634,0.0,0.193,0.75,116.168
The White Stripes,The Air Near My Fingers,03ZIYIkSXFEe8eKeG6qzE8,1.0,0.469,0.735,7.0,-7.011,1.0,0.0395,0.323,6.35e-05,0.372,0.399,93.924
The Rolling Stones,Ride 'Em On Down,4lzwvEOsDWdJ9qWpa83pnS,3.0,0.521,0.951,6.0,-4.128,0.0,0.0947,0.157,0.0212,0.36,0.702,115.926
Cream,Sunshine Of Your Love,2BcvvHttiZRvguFM4hR398,12.0,0.684,0.481,2.0,-12.59,1.0,0.0384,0.475,6.57e-05,0.118,0.784,115.078
Led Zeppelin,I Can't Quit You Baby - 2014 Remaster,4OQjzsqsnSy4YPB9yaRh0f,40.0,0.529,0.452,2.0,-12.593,1.0,0.136,0.534,0.000151,0.301,0.539,78.196
Cage The Elephant,Ain't No Rest For The Wicked - Original Version,5c5a2Ptu8eyIpljhQHjIqk,70.0,0.635,0.914,0.0,-5.631,1.0,0.111,0.0597,0.0,0.601,0.922,156.014
Barns Courtney,Fire,6pWsAhgMZzoLAJ0hJP41iq,4.0,0.553,0.635,10.0,-6.06,0.0,0.0294,0.208,0.000672,0.076,0.45,108.38
Chris Stapleton,Tennessee Whiskey,1hMFIOaHdvpWK7XI80Wx4d,10.0,0.387,0.375,9.0,-10.852,1.0,0.0355,0.205,0.00647,0.0807,0.503,50.454
Jimi Hendrix,Hey Joe,0NWPxcsf5vdjdiFUI8NgkP,70.0,0.346,0.768,9.0,-5.695,1.0,0.0377,0.00603,0.38,0.0244,0.532,169.492
Albert King,Travelin' Man,0fUeXvuwXDKRNqvrxveHWF,1.0,0.671,0.758,7.0,-6.999,1.0,0.126,0.206,0.00754,0.0408,0.868,102.17
Jamie N Commons,Rumble And Sway,5aagC9VbZrcwYUZDhgC8Ej,46.0,0.645,0.821,1.0,-4.912,1.0,0.248,0.106,5.38e-05,0.137,0.682,79.986
Pink Floyd,Money - 2011 Remastered Version,1SwE3FURO4wYshsLRggtfv,11.0,0.469,0.537,9.0,-10.421,1.0,0.152,0.0241,0.00201,0.269,0.783,124.193
Black Joe Lewis & The Honeybears,Black Snake,3bre1AeDLj7UFDj3VO12Tb,2.0,0.78,0.711,0.0,-4.362,1.0,0.0294,0.00964,0.0016,0.144,0.97,104.694
Tom Petty and the Heartbreakers,Mary Jane's Last Dance,5eYwDBLucWfWI5KsV7oYX2,19.0,0.402,0.814,10.0,-4.954,1.0,0.14,0.0383,1.19e-06,0.266,0.516,170.02
Tom Petty and the Heartbreakers,Runnin' Down A Dream,6bxqVA0hflgfiVxdBcs7KY,2.0,0.438,0.966,9.0,-6.103,1.0,0.0445,0.000442,0.463,0.691,0.713,169.798
Jimmie Vaughan,Dengue Woman Blues,3L8DnKNfRS3vv13t1E5jc3,38.0,0.394,0.337,5.0,-10.709,0.0,0.0476,0.339,0.0431,0.165,0.586,178.32
Tame Impala,Elephant,6HqWcIutC3Bwk6awM1jnGP,12.0,0.594,0.555,9.0,-6.689,0.0,0.0377,0.541,0.151,0.286,0.52,123.069
JD McPherson,Head Over Heels,2Rtya81WOGAAQNoCMRmJRD,37.0,0.867,0.899,0.0,-5.334,1.0,0.0354,0.101,0.00473,0.125,0.932,128.062
The Record Company,Off The Ground,3xRzUblYGZhVs52fMjii7R,53.0,0.543,0.696,7.0,-4.572,1.0,0.0426,0.601,0.215,0.384,0.849,92.15
Gary Clark Jr.,Don't Owe You a Thang,4iu49FeQQGiUh2Dn1A8qCl,49.0,0.445,0.966,2.0,-3.751,1.0,0.054,0.0149,0.000915,0.164,0.321,109.482
Nathaniel Rateliff & The Night Sweats,I Need Never Get Old,2KHuxWSwK8fB1zZSL1pECV,6.0,0.618,0.74,7.0,-5.589,1.0,0.0386,0.00227,0.0408,0.0797,0.809,135.088
KALEO,Hot Blood,7d9sZF7jmepe2EYdETlNWK,63.0,0.325,0.903,2.0,-3.173,1.0,0.117,0.00327,6.13e-06,0.0962,0.401,148.446
George Thorogood & The Destroyers,Bad To The Bone,6s0NHplywwr1IjnQpUpWJk,67.0,0.459,0.727,0.0,-11.777,1.0,0.0303,0.00614,0.065,0.384,0.954,149.229
Elbow,Grounds for Divorce,27rgTetikreqkvedaxrF5N,56.0,0.526,0.756,2.0,-5.083,0.0,0.0266,0.4,2.39e-06,0.426,0.668,91.985
Jack White,I'm Shakin',1Wj8TbAEUGChMPD1vvsUat,43.0,0.49,0.781,11.0,-10.1,0.0,0.268,0.0108,0.00118,0.065,0.764,79.166
Free,All Right Now,4iFiqGqxaEQzm1CfoGVZib,10.0,0.781,0.484,2.0,-12.853,1.0,0.087,0.247,0.000138,0.147,0.804,119.993
U2,When Love Comes To Town,0rkcFGA6XEVd2XV2JI6msk,3.0,0.65,0.665,9.0,-11.259,1.0,0.0372,0.0526,4.62e-06,0.13,0.593,115.51
The Heavy,Turn Up,3azzw8vbVQUYQP4SXajDVN,1.0,0.533,0.907,7.0,-2.5,1.0,0.123,0.023,5.96e-05,0.617,0.512,142.098
John Lee Hooker,"One Bourbon, One Scotch, One Beer",7oy11oZXWxwRYn5DUxk0oW,2.0,0.746,0.56,5.0,-14.789,1.0,0.0565,0.494,0.0,0.316,0.853,124.68
Muddy Waters,(I'm Your) Hoochie Coochie Man,4g78lI7TkiIXIOZwzflR2U,1.0,0.692,0.312,7.0,-11.684,1.0,0.0375,0.833,0.0,0.0534,0.878,71.816
Dan Auerbach,"Heartbroken, In Disrepair",3bDgjbhgJrCsKfntgE8xT1,44.0,0.601,0.901,5.0,-8.414,0.0,0.0463,0.00912,0.256,0.264,0.934,77.742
T. Rex,Get It On,5nbNdS5SKdpiDZjCBh8W7b,18.0,0.728,0.878,11.0,-6.926,0.0,0.0564,0.176,0.856,0.61,0.911,126.59
Rival Sons,Open My Eyes,4dSHIPkmOqNMG3pE5O6vPn,51.0,0.367,0.896,0.0,-4.668,1.0,0.0422,0.0179,0.000205,0.356,0.512,148.643
Hozier,Jackie And Wilson,2c32F1jt47FbgVmJXwkDGq,2.0,0.56,0.728,6.0,-4.132,1.0,0.0361,0.0622,2.14e-06,0.131,0.78,82.122
Broken Witt Rebels,Shake Me Down,1VJ7wyKWyXuhLxCMnk8EMT,38.0,0.523,0.652,4.0,-4.942,1.0,0.0448,0.166,4.11e-06,0.0978,0.275,157.989
Vintage Trouble,Run Like The River,47aeY6IupdZAkLVoe5atUB,40.0,0.649,0.944,2.0,-4.518,1.0,0.0485,0.0158,4.41e-05,0.161,0.489,126.059
Jonny Lang,Before You Hit The Ground,4akqDi0F86Avv9yhujAk9P,43.0,0.724,0.876,11.0,-5.854,0.0,0.0873,0.16,0.00278,0.116,0.812,92.169
Zac Brown Band,Heavy Is the Head,66afTtzrwCnkeUvoZsWqHX,1.0,0.403,0.926,8.0,-3.171,1.0,0.0527,0.000372,0.00355,0.0844,0.736,171.066
Ben Harper And The Innocent Criminals,Call It What It Is,5RTeMqtMcVCOukwgiNg11H,37.0,0.615,0.56,0.0,-7.721,1.0,0.0389,0.442,3.99e-06,0.132,0.502,131.859
Jimi Charles Moody,Turns To Gold,0RQubSwJFQaAHxKC5HQfFb,1.0,0.476,0.869,2.0,-4.13,1.0,0.0371,0.00918,3.44e-05,0.0582,0.613,77.47
White Denim,Ha Ha Ha Ha (Yeah),3nABlIAhAuI5YdL4EExmvt,1.0,0.713,0.911,9.0,-5.45,1.0,0.0467,0.00808,0.0,0.131,0.927,134.822
Madness,Mr. Apples,6n7eECmtIZt6TX6wF6vHZe,1.0,0.547,0.853,3.0,-2.49,0.0,0.0355,0.2,2.98e-06,0.254,0.723,137.561
Tedeschi Trucks Band,Don't Know What It Means,4YJHaGo3uS2LqLjNz0ubTQ,1.0,0.644,0.623,11.0,-9.209,0.0,0.0358,0.409,0.015,0.378,0.777,91.661
Tyler Bryant & the Shakedown,Devil's Keep,3fxETTPvwxkkpq3Ax2ZbcN,1.0,0.646,0.724,11.0,-5.383,1.0,0.0237,0.0531,0.000588,0.0597,0.328,103.394
Goodbye June,Oh No,5sKEMQmbR2QKn3xXs9KVTk,1.0,0.26,0.978,8.0,-3.842,1.0,0.217,0.0005,0.000107,0.28,0.272,133.104
Jamestown Revival,Head On,1LKGxJ4AVGDXTFBNOe0804,1.0,0.504,0.729,0.0,-4.91,1.0,0.0404,0.0947,8.85e-06,0.114,0.563,77.472
Steppenwolf,The Pusher,1Qc7zCw6k2KTvSEl4IKSdP,54.0,0.467,0.382,0.0,-13.807,1.0,0.0264,0.236,0.125,0.187,0.704,81.754
Mick Flannery,I Own You,10XGiS6tt8eNJg2HeXVQEJ,1.0,0.538,0.721,2.0,-5.974,1.0,0.0342,0.19,5.73e-05,0.0723,0.339,141.969
The Rolling Stones,Can't You Hear Me Knocking - Remastered,7HRKgCruDphRaLW4wmx8xM,3.0,0.545,0.757,0.0,-5.228,1.0,0.0396,0.408,0.045,0.16,0.714,152.217
Dorothy,Shelter,6VL8CcFIupoA2VBt4GDoGv,1.0,0.563,0.299,4.0,-9.909,1.0,0.032,0.49,0.0,0.305,0.129,115.147
Elvis Presley,Jailhouse Rock,4gphxUgq0JSFv2BCLhNDiE,73.0,0.647,0.582,10.0,-9.538,0.0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396
Benjamin Booker,Violent Shiver,0fmsS6mNtTTKjsBTXoh0KN,40.0,0.249,0.97,1.0,-5.879,1.0,0.121,0.0226,0.13,0.0701,0.26,165.059
Charles Brown,Driftin' Blues,7ydzsqzHWi8djS4baQoWbT,0.0,0.342,0.239,10.0,-15.682,1.0,0.0394,0.853,2.94e-05,0.0691,0.494,200.639
Elmore James,Talk to Me Baby,1SBfo3rRQiP9RnBvgtk0hF,0.0,0.62,0.749,2.0,-8.013,1.0,0.143,0.745,0.000241,0.0432,0.497,106.514
Steely Dan,Do It Again,3QrwftqtZ1D3jybjudsxnt,32.0,0.685,0.523,2.0,-10.68,0.0,0.0313,0.215,3.17e-05,0.0453,0.965,124.571
Tommy James & The Shondells,Crystal Blue Persuasion (45 Version),6NWD6siQErobvmydHcmhCw,39.0,0.63,0.292,9.0,-13.263,1.0,0.0389,0.243,7.37e-05,0.484,0.765,99.348
Jim Hornsby,Stuck In The Middle With You (Reservoir Dogs),6urgMsfVicYs3mGUEcJg0m,28.0,0.742,0.601,7.0,-12.162,1.0,0.0293,0.0697,1.11e-06,0.117,0.974,126.064
Electric Light Orchestra,Livin' Thing,4Oiztg8nd9FOrBoSmvSzrB,14.0,0.549,0.651,0.0,-7.097,1.0,0.0323,0.583,0.0,0.121,0.368,122.818
Electric Light Orchestra,Turn to Stone,2rbsEUWhJoC1fwTFihoOWI,1.0,0.548,0.72,1.0,-9.777,0.0,0.0409,0.0686,0.000232,0.107,0.458,140.966
Fleetwood Mac,Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,79.0,0.828,0.492,0.0,-9.744,1.0,0.0276,0.0644,0.00428,0.128,0.789,120.151
Heart,Crazy On You,5zH710lFSLtkHbMkslLDjR,65.0,0.427,0.459,9.0,-12.442,0.0,0.0332,0.116,0.000103,0.132,0.383,129.878
Derek & The Dominos,Layla,0S2cMsSo3KgOQF8QdxgYrk,7.0,0.415,0.653,5.0,-11.787,1.0,0.054,0.475,0.469,0.301,0.234,114.363
Supertramp,The Logical Song - Remastered 2010,6mHOcVtsHLMuesJkswc0GZ,71.0,0.625,0.758,5.0,-6.213,0.0,0.0463,0.512,0.00022,0.153,0.695,119.719
Electric Light Orchestra,Evil Woman,0GjzyfE9VVSVVkheoweAGs,0.0,0.703,0.58,9.0,-8.611,0.0,0.0282,0.461,2.74e-05,0.518,0.896,119.855
Foreigner,Double Vision - 2008 Remaster,4ewmSyDLQ8Bl3Y6nRQsL7Q,23.0,0.634,0.833,9.0,-5.117,0.0,0.0323,0.165,4.63e-05,0.162,0.799,129.587
The Who,Won't Get Fooled Again - Original Album Version,0Rp4akmfqBTpbDM6EoqtNy,7.0,0.685,0.806,2.0,-12.151,1.0,0.0497,0.233,0.728,0.105,0.31,134.889
Blue Swede,Hooked on a Feeling,2Nz6aF1umHh5Et6I5H581L,62.0,0.547,0.82,8.0,-6.728,1.0,0.0805,0.261,0.0,0.3,0.933,118.208
Heart,Magic Man,4sUlsy0tPv9n5nqrqeA0lE,58.0,0.435,0.444,7.0,-12.816,0.0,0.0336,0.159,0.000705,0.457,0.734,103.818
Supertramp,Goodbye Stranger - 2010 Remastered,67oyFnjJnn78fZP9KjeZx0,65.0,0.42,0.668,1.0,-7.35,1.0,0.0517,0.607,0.016,0.0585,0.338,125.391
Donovan,Sunshine Superman,4RGxUjaCmVtD30pIhtEi7w,59.0,0.629,0.677,1.0,-7.239,1.0,0.0299,0.122,9.72e-06,0.0962,0.627,132.783
Dire Straits,Sultans of Swing,541EP6U9FXMjq1ulE7v3w8,35.0,0.726,0.802,5.0,-10.059,1.0,0.0302,0.0722,0.0348,0.339,0.925,148.208
America,Sister Golden Hair,4BCmdMShfg9uz1WeyXaFae,48.0,0.402,0.76,4.0,-5.332,1.0,0.0344,0.148,0.000225,0.128,0.714,135.947
America,Tin Man,6JWlRd8ZFnXhCzg0mi3N5V,38.0,0.646,0.531,7.0,-10.785,1.0,0.0671,0.528,0.0133,0.0836,0.655,172.02
America,Ventura Highway,4wumYSGWMGz0EZazVy9sRd,39.0,0.612,0.761,2.0,-5.929,1.0,0.0283,0.104,0.0002,0.122,0.838,130.707
America,A Horse with No Name,0Osbam159ngkQww6isBBQJ,50.0,0.654,0.506,11.0,-17.18,0.0,0.0535,0.686,0.0155,0.155,0.831,123.179
Elton John,Bennie And The Jets,0LHzd11GIXVmND7TfQnGiy,50.0,0.657,0.724,0.0,-7.465,1.0,0.0648,0.301,5.54e-06,0.658,0.755,131.914
Elton John,Rocket Man (I Think It's Going To Be A Long Long Time),7nCUy2nKoBQQDwT5f2GDQW,1.0,0.615,0.537,10.0,-9.315,1.0,0.0293,0.453,4.32e-06,0.0924,0.349,136.625
Lynyrd Skynyrd,Tuesday's Gone,7fLCvzXRYVJWbxQ0q55kFN,0.0,0.255,0.545,9.0,-11.364,1.0,0.0287,0.00905,0.00796,0.0624,0.569,145.57
Lynyrd Skynyrd,Sweet Home Alabama,74QCZPlpayjvQ4yJJFljfQ,12.0,0.601,0.593,0.0,-11.685,1.0,0.0257,0.181,0.000441,0.121,0.902,97.784
Queen,Bohemian Rhapsody - 2011 Mix,2GAIycsMaDVtMtdvxzR2xI,54.0,0.392,0.402,0.0,-9.961,0.0,0.0536,0.288,0.0,0.243,0.228,143.883
Queen,We Are The Champions - Remastered 2011,2U9v51tNOoLRhwrU6j83uU,43.0,0.268,0.459,7.0,-6.948,0.0,0.0346,0.378,0.0,0.119,0.172,64.223
Queen,You're My Best Friend - Remastered 2011,4OKf7CcYuw5H2HptkcKxcP,61.0,0.518,0.761,0.0,-7.025,1.0,0.0452,0.158,0.00765,0.0715,0.576,118.738
Creedence Clearwater Revival,Fortunate Son,49Eukh9IsVghsZJoQRmAXi,0.0,0.602,0.614,0.0,-8.105,1.0,0.0387,0.17,0.0684,0.201,0.544,132.206
Creedence Clearwater Revival,Bad Moon Rising,2ZFxZ4QNiciMhvJV2GjKWL,50.0,0.63,0.676,2.0,-9.19,1.0,0.0277,0.0101,5.35e-06,0.0628,0.901,89.663
Creedence Clearwater Revival,Lodi,1wy56SOfUlZ55h9IqSH00g,0.0,0.735,0.655,5.0,-8.674,1.0,0.0275,0.0888,0.000128,0.0911,0.83,126.705
Creedence Clearwater Revival,Green River,3mP3rF78g5vC9RthCEXvtV,0.0,0.664,0.762,4.0,-9.516,1.0,0.0279,0.00725,0.000368,0.083,0.97,141.255
Creedence Clearwater Revival,Have You Ever Seen The Rain,5XE8c07vbpQBUriwybOHtd,61.0,0.773,0.543,0.0,-9.97,1.0,0.0292,0.093,5.63e-06,0.175,0.802,115.997
Creedence Clearwater Revival,Up Around The Bend,5tGGKJ8OXHQk9DxX1BABUD,0.0,0.592,0.831,2.0,-7.502,1.0,0.0358,0.0877,0.602,0.259,0.792,130.194
Creedence Clearwater Revival,Proud Mary,5kJQrSESEFOEnEaLfiUot1,0.0,0.686,0.605,9.0,-8.564,0.0,0.03,0.0352,0.000239,0.0702,0.64,120.682
Creedence Clearwater Revival,Born On The Bayou,5OU2RLatJbkSdqbQy2fMna,0.0,0.675,0.571,9.0,-8.984,1.0,0.0384,0.0585,0.0923,0.11,0.558,117.249
Creedence Clearwater Revival,I Heard It Through The Grapevine - Single Version,0bl3loogtnE6ssdEGb9GCn,1.0,0.917,0.649,2.0,-7.972,1.0,0.0419,0.131,0.00115,0.0536,0.752,117.626
Creedence Clearwater Revival,Travelin' Band,2A0IRQ2Wq0dCoTfZGWoGkI,41.0,0.522,0.892,6.0,-8.472,1.0,0.0515,0.0239,0.0715,0.295,0.939,166.093
Journey,Only the Young,5DkORVajfAFyI6PJnFFfng,1.0,0.334,0.839,7.0,-6.2,1.0,0.04,0.0127,0.0,0.311,0.504,72.479
Journey,Open Arms,2w4EpqGasrz9qdTwocx54t,69.0,0.405,0.21,2.0,-13.214,1.0,0.0279,0.584,0.0,0.139,0.174,100.577
Journey,Who's Crying Now,5IK2FtuC0qmHHam9sWFxUI,58.0,0.57,0.554,9.0,-9.732,0.0,0.0288,0.0548,0.0,0.139,0.372,122.135
Journey,Lights,7EHmKkyAr6MZv5Y2FdZbXw,59.0,0.193,0.5,7.0,-9.903,1.0,0.0381,0.108,0.0067,0.332,0.354,207.639
Elton John,Crocodile Rock,7z85Sqa3JrNebHK8sDtcRG,3.0,0.625,0.665,4.0,-11.681,0.0,0.0375,0.0786,1.37e-05,0.047,0.97,150.275
John Mellencamp,Jack & Diane,3vmOEg3JBiNxaz0mHxPSPC,7.0,0.812,0.407,9.0,-8.152,1.0,0.0433,0.0338,3.83e-06,0.0555,0.584,103.968
John Mellencamp,Small Town,4oE8zFdponjE1mtTi4geXA,3.0,0.663,0.904,11.0,-2.656,1.0,0.033,0.182,0.00523,0.354,0.695,123.155
